41902 112.75000
41902 112.75000
41942 112.75000
41951 112.75000
42031 112.75000
42056 112.75000
42143 112.75000
42277 112.75000
42305 112.75000
42317 112.62500
42413 112.62500
42418 112.62500
42517 112.62500
42521 112.62500
42521 112.62500
42534 112.62500
42606 112.50000
42651 112.62500
42653 112.62500
42685 112.62500
42698 112.62500
42768 112.62500
42942 112.62500
43109 112.62500
43109 112.62500
43172 112.62500
43254 112.62500
43255 112.62500
43268 112.62500
43406 112.50000
43406 112.50000
43433 112.50000
43444 112.50000
43444 112.50000
43709 112.50000
43719 112.50000
43749 112.62500
43760 112.50000
43774 112.50000
43782 112.50000
43828 112.50000
43881 112.37500
43910 112.50000
43933 112.37500
43933 112.37500
43946 112.37500
44024 112.37500
44047 112.37500
44047 112.37500
44059 112.37500
44063 112.37500
44066 112.37500
44070 112.37500
44226 112.37500
44235 112.37500
44236 112.37500
44267 112.37500
44273 112.37500
44312 112.37500
44342 112.37500
44350 112.37500
44453 112.37500
44516 112.37500
44573 112.37500
44584 112.50000
44624 112.37500
44801 112.37500
44857 112.37500
44998 112.37500
45084 112.50000
45088 112.50000
45114 112.50000
45147 112.50000
45150 112.37500
45155 112.37500
45168 112.50000
45219 112.50000
45219 112.50000
45280 112.50000
45329 112.50000
45352 112.50000
45362 112.37500
45382 112.50000
45388 112.50000
45398 112.50000
45414 112.50000
45461 112.50000
45531 112.50000
45572 112.50000
45605 112.50000
45684 112.50000
45718 112.50000
45718 112.50000
45737 112.50000
45742 112.50000
45742 112.50000
45776 112.37500
45781 112.37500
45848 112.50000
45875 112.50000
46001 112.37500
46091 112.37500
46152 112.37500
46158 112.37500
46166 112.37500
46231 112.37500
46301 112.37500
46312 112.37500
46312 112.37500
46321 112.37500
46326 112.37500
46353 112.37500
46510 112.37500
46558 112.37500
46593 112.37500
46615 112.50000
46666 112.50000
46770 112.50000
46784 112.50000
47078 112.62500
47093 112.62500
47102 112.62500
47182 112.37500
47323 112.62500
47457 112.50000
47523 112.50000
47673 112.75000
47687 112.75000
47695 112.75000
47704 112.75000
47704 112.75000
47780 112.62500
47806 112.75000
47868 112.75000
47883 112.75000
47914 112.75000
48026 112.87500
48030 112.75000
48030 112.75000
48068 112.75000
48088 112.62500
48137 112.87500
48160 112.75000
48174 112.75000
48244 112.75000
48257 112.75000
48265 112.75000
48270 112.62500
48341 112.62500
48462 112.75000
48487 112.62500
48493 112.75000
48588 112.75000
48618 112.62500
48726 112.75000
48748 112.87500
48752 112.87500
48753 112.87500
48771 112.87500
48771 112.87500
48776 112.87500
48781 112.87500
48812 113.00000
48815 112.87500
48831 113.00000
48833 113.00000
48837 113.00000
48868 113.00000
48930 113.00000
48988 113.00000
49077 113.00000
49096 112.87500
49135 112.87500
49216 112.87500
49298 112.87500
49362 112.87500
49373 113.00000
49405 113.00000
49407 113.00000
49413 113.00000
49440 113.00000
49539 113.00000
49679 113.12500
49682 113.00000
49687 113.12500
49694 113.12500
49706 113.12500
49721 113.25000
49734 113.25000
49794 113.25000
49805 113.25000
49807 113.12500
49810 113.25000
49821 113.12500
49859 113.25000
49867 113.12500
49867 113.37500
49869 113.25000
49887 113.12500
49962 113.25000
49982 113.25000
50004 113.25000
50032 113.25000
50060 113.25000
50060 113.25000
50062 113.25000
50101 113.25000
50149 113.25000
50174 113.25000
50254 113.12500
50262 113.25000
50366 113.12500
50384 113.12500
50439 113.12500
50443 113.12500
50462 113.25000
50511 113.25000
50514 113.25000
50517 113.25000
50530 113.12500
50556 113.25000
50566 113.25000
50600 113.25000
50600 113.25000
50607 113.37500
50658 113.37500
50666 113.37500
50770 113.37500
50771 113.37500
50775 113.37500
50775 113.37500
50781 113.37500
50801 113.37500
50920 113.37500
51020 113.25000
51123 113.37500
51123 113.37500
51129 113.37500
51221 113.37500
51221 113.25000
51355 113.25000
51362 113.25000
51435 113.25000
51469 113.25000
51528 113.25000
51560 113.25000
51560 113.25000
51830 113.25000
51991 113.25000
51991 113.25000
52079 113.12500
52126 113.12500
52144 113.12500
52153 113.12500
52174 113.25000
52185 113.25000
52218 113.25000
52225 113.25000
52309 113.25000
52366 113.37500
52400 113.25000
52451 113.37500
52469 113.50000
52506 113.25000
52563 113.25000
52598 113.37500
52663 113.37500
52708 113.37500
52741 113.37500
52748 113.37500
52763 113.37500
52771 113.25000
52781 113.37500
52859 113.37500
52971 113.25000
53032 113.37500
53162 113.37500
53303 113.37500
53331 113.37500
53424 113.50000
53424 113.50000
53429 113.50000
53457 113.50000
53506 113.50000
53543 113.50000
53581 113.50000
53585 113.50000
53618 113.37500
53640 113.50000
53707 113.50000
53774 113.37500
53817 113.50000
53818 113.50000
53863 113.50000
53908 113.50000
53912 113.50000
53950 113.50000
53959 113.50000
53959 113.62500
53982 113.62500
53992 113.62500
54026 113.62500
54042 113.62500
54084 113.50000
54085 113.62500
54089 113.62500
54156 113.62500
54165 113.50000
54191 113.62500
54235 113.62500
54278 113.62500
54345 113.50000
54366 113.50000
54480 113.50000
54527 113.50000
54527 113.50000
54538 113.50000
54562 113.37500
54648 113.50000
54746 113.50000
54761 113.50000
54801 113.37500
54802 113.37500
54837 113.25000
54840 113.25000
54841 113.25000
54843 113.25000
54856 113.25000
54894 113.37500
54909 113.37500
54992 113.37500
54997 113.25000
55003 113.25000
55022 113.25000
55044 113.12500
55123 113.25000
55190 113.25000
55199 113.25000
55246 113.25000
55336 113.25000
55341 113.37500
55346 113.37500
55377 113.37500
55385 113.37500
55396 113.37500
55401 113.37500
55455 113.50000
55662 113.50000
55710 113.50000
55851 113.50000
55866 113.50000
55870 113.50000
55884 113.50000
55888 113.50000
55895 113.62500
55903 113.50000
55913 113.62500
56071 113.75000
56081 113.75000
56084 113.75000
56089 113.75000
56105 113.62500
56124 113.75000
56138 113.75000
56141 113.75000
56147 113.87500
56155 113.87500
56169 113.87500
56220 113.87500
56223 113.87500
56245 113.87500
56274 113.75000
56284 113.87500
56308 113.87500
56330 113.87500
56354 113.87500
56405 113.87500
56465 113.87500
56499 113.87500
56591 113.75000
56620 113.75000
56632 113.75000
56653 113.87500
56724 113.75000
56749 113.87500
56753 113.75000
56762 113.87500
56846 113.87500
56891 113.87500
56898 113.87500
56903 113.87500
56920 113.87500
57042 113.87500
57051 113.87500
57063 113.87500
57072 113.87500
57177 113.87500
57184 113.87500
57218 114.00000
57218 114.00000
57224 114.00000
57231 114.00000
57238 114.00000
57242 114.00000
57248 114.00000
57253 114.00000
57261 114.00000
57270 114.00000
57300 114.00000
57323 114.00000
57383 114.00000
57395 114.00000
57418 114.00000
57423 114.00000
57427 114.00000
57431 114.00000
57431 114.00000
57435 114.00000
57439 114.00000
57440 114.00000
57444 114.00000
57446 114.00000
57472 114.12500
57473 114.12500
57483 114.12500
57498 114.12500
57553 114.00000
57574 114.00000
57578 114.00000
57613 114.00000
57614 113.87500
57634 113.87500
57643 114.00000
57649 114.00000
