  1 34296  102.5625
  1 34297  102.8750
  1 34299  102.5625
  1 34300  102.5625
  1 34302  102.5625
  1 34303  102.5625
  1 34304  102.5625
  1 34305  102.5625
  1 34305  102.6875
  1 34306  102.5625
  1 34307  102.8750
  1 34307  102.8125
  1 34311  102.7500
  1 34319  102.8750
  1 34326  102.6875
  1 34331  102.6250
  1 34333  102.8750
  1 34352  102.8125
  1 34354  102.5625
  1 34355  102.8750
  1 34360  102.6250
  1 34370  102.8125
  1 34370  102.9375
  1 34376  102.6875
  1 34382  102.7500
  1 34392  102.9375
  1 34407  102.9375
  1 34411  102.8750
  1 34416  102.7500
  1 34423  102.9375
  1 34428  102.6875
  1 34431  102.8125
  1 34434  102.6875
  1 34438  102.8125
  1 34438  102.8125
  1 34440  102.9375
  1 34456  102.6875
  1 34458  102.7500
  1 34461  102.5625
  1 34463  102.6875
  1 34471  102.7500
  1 34481  102.8125
  1 34488  102.8750
  1 34494  102.8125
  1 34495  102.6875
  1 34500  102.7500
  1 34501  102.6875
  1 34507  102.6875
  1 34509  102.6875
  1 34516  102.7500
  1 34516  102.8750
  1 34518  102.6875
  1 34519  102.8125
  1 34522  102.8750
  1 34541  102.9375
  1 34542  102.9375
  1 34546  102.9375
  1 34548  102.6250
  1 34548  102.9375
  1 34550  102.8125
  1 34555  102.9375
  1 34557  102.7500
  1 34558  102.8750
  1 34573  102.7500
  1 34575  102.9375
  1 34587  102.9375
  1 34588  102.8125
  1 34593  103.0000
  1 34595  103.0000
  1 34595  103.0000
  1 34596  103.0000
  1 34598  102.8125
  1 34598  103.0000
  1 34600  103.0000
  1 34601  103.0000
  1 34601  103.0000
  1 34605  102.9375
  1 34607  103.0625
  1 34611  103.0625
  1 34613  103.0000
  1 34613  103.0000
  1 34614  102.8750
  1 34617  102.9375
  1 34618  103.0000
  1 34619  103.0000
  1 34627  103.0625
  1 34634  103.0625
  1 34644  103.0625
  1 34645  103.0625
  1 34648  103.0000
  1 34658  103.0625
  1 34663  103.0000
  1 34666  103.0625
  1 34667  103.0625
  1 34678  103.0000
  1 34687  103.0625
  1 34703  103.1250
  1 34713  102.9375
  1 34727  103.2500
  1 34737  103.2500
  1 34740  103.2500
  1 34740  103.2500
  1 34740  103.1875
  1 34747  103.0625
  1 34755  103.2500
  1 34756  103.0625
  1 34770  103.2500
  1 34775  103.3125
  1 34776  103.1875
  1 34796  103.2500
  1 34801  103.3125
  1 34818  103.3125
  1 34818  103.2500
  1 34819  103.3125
  1 34830  103.5000
  1 34831  103.5000
  1 34833  103.5000
  1 34837  103.5000
  1 34837  103.5000
  1 34843  103.5000
  1 34853  103.3750
  1 34860  103.2500
  1 34874  103.5000
  1 34881  103.7500
  1 34883  103.4375
  1 34884  103.5000
  1 34885  103.7500
  1 34885  103.7500
  1 34886  103.7500
  1 34890  103.5625
  1 34893  103.5000
  1 34906  103.8125
  1 34908  103.7500
  1 34910  103.8750
  1 34911  103.8750
  1 34912  103.8750
  1 34918  103.5000
  1 34926  103.7500
  1 34932  104.1250
  1 34934  104.0000
  1 34934  104.0000
  1 34934  104.0000
  1 34934  104.0000
  1 34934  104.0000
  1 34936  104.1250
  1 34936  104.1250
  1 34936  104.1250
  1 34936  104.1250
  1 34937  103.9375
  1 34938  104.1250
  1 34939  104.1250
  1 34939  104.0000
  1 34939  104.0000
  1 34941  104.0000
  1 34941  104.0000
  1 34941  104.0000
  1 34941  104.0000
  1 34943  104.1250
  1 34943  103.6250
  1 34945  103.8750
  1 34947  103.8750
  1 34947  103.9375
  1 34950  104.0000
  1 34954  104.0000
  1 34954  104.0000
  1 34966  104.1250
  1 34971  104.0625
  1 34973  104.3750
  1 34974  104.1250
  1 34974  104.2500
  1 34974  104.2500
  1 34974  104.2500
  1 34975  104.2500
  1 34975  104.1875
  1 34975  104.3125
  1 34975  104.1875
  1 34975  104.1875
  1 34975  104.3750
  1 34977  104.4375
  1 34979  104.1250
  1 34980  104.4375
  1 34980  104.3125
  1 34985  104.0000
  1 34993  104.1250
  1 34999  104.0625
  1 34999  104.1250
  1 35001  104.4375
  1 35002  104.1875
  1 35005  104.3125
  1 35007  104.4375
  1 35014  104.2500
  1 35014  104.2500
  1 35015  104.2500
  1 35016  104.1875
  1 35016  104.2500
  1 35017  104.3750
  1 35018  104.3125
  1 35023  104.4375
  1 35027  104.3125
  1 35029  104.4375
  1 35065  104.1250
  1 35067  104.1875
  1 35069  104.1250
  1 35080  104.0000
  1 35083  103.9375
  1 35086  104.0625
  1 35091  104.1250
  1 35103  104.0000
  1 35107  104.0000
  1 35108  104.0000
  1 35115  104.0000
  1 35118  104.0000
  1 35118  104.0625
  1 35123  104.0625
  1 35123  103.9375
  1 35123  104.0625
  1 35134  104.0625
  1 35139  104.0625
  1 35142  104.0000
  1 35150  104.0625
  1 35150  104.0625
  1 35156  104.1875
  1 35159  104.0000
  1 35159  104.1875
  1 35160  104.0000
  1 35167  104.0625
  1 35171  104.2500
  1 35175  104.1250
  1 35180  104.1875
  1 35180  104.0000
  1 35185  104.1875
  1 35185  104.1875
  1 35186  104.1875
  1 35193  104.2500
  1 35196  104.0625
  1 35208  104.0000
  1 35210  104.0000
  1 35213  104.0000
  1 35218  104.1875
  1 35221  104.1875
  1 35224  104.0000
  1 35224  104.0000
  1 35225  104.1875
  1 35227  104.0625
  1 35229  104.0000
  1 35229  104.1250
  1 35230  104.1875
  1 35238  104.0000
  1 35242  104.0625
  1 35244  104.1250
  1 35247  104.1250
  1 35254  104.0000
  1 35257  104.1250
  1 35264  104.0000
  1 35267  104.0000
  1 35271  104.0000
  1 35272  104.0000
  1 35276  103.9375
  1 35277  103.9375
  1 35278  104.0000
  1 35279  104.0000
  1 35279  104.0000
  1 35283  104.0000
  1 35287  103.9375
  1 35287  104.0000
  1 35294  104.0000
  1 35294  103.9375
  1 35297  103.9375
  1 35306  103.8125
  1 35309  103.8750
  1 35311  103.8125
  1 35315  103.8750
  1 35323  103.8750
  1 35328  103.9375
  1 35338  103.8125
  1 35344  103.7500
  1 35345  103.8125
  1 35349  103.8125
  1 35350  103.8125
  1 35352  103.9375
  1 35353  103.9375
  1 35355  103.8125
  1 35359  103.9375
  1 35363  103.7500
  1 35364  103.7500
  1 35367  103.7500
  1 35371  103.7500
  1 35389  103.8750
  1 35393  103.8750
  1 35412  103.8125
  1 35417  103.8125
  1 35417  103.8125
  1 35433  103.8125
  1 35437  104.0000
  1 35439  104.0000
  1 35439  104.0000
  1 35439  104.0000
  1 35443  104.0000
  1 35456  104.0000
  1 35457  104.0000
  1 35464  104.0000
  1 35465  103.9375
  1 35471  104.0000
  1 35474  104.0000
  1 35481  103.9375
  1 35482  103.9375
  1 35482  103.8750
  1 35491  104.0000
  1 35496  104.1250
  1 35500  104.0000
  1 35504  103.9375
  1 35512  104.0000
  1 35514  104.1250
  1 35514  104.1250
  1 35518  104.0000
  1 35525  104.0000
  1 35529  104.0000
  1 35538  103.9375
  1 35539  104.0000
  1 35541  103.8750
  1 35547  104.0000
  1 35553  104.0000
  1 35557  103.9375
  1 35566  103.9375
  1 35567  103.8750
  1 35597  103.8125
  1 35603  103.9375
  1 35606  103.8750
  1 35609  103.8750
  1 35626  103.8125
  1 35634  103.8750
  1 35641  103.8750
  1 35643  103.8125
  1 35660  103.9375
  1 35664  103.8125
  1 35673  103.9375
  1 35674  103.8125
  1 35688  103.8125
  1 35691  103.8750
  1 35692  103.8125
  1 35698  103.8125
  1 35705  103.8125
  1 35713  103.7500
  1 35713  103.8125
  1 35715  103.8125
  1 35721  103.7500
  1 35737  104.0000
  1 35741  103.8750
  1 35741  103.8750
  1 35760  103.8125
  1 35760  103.8750
  1 35761  103.7500
  1 35767  103.8125
  1 35768  103.8125
  1 35768  103.8125
  1 35770  103.7500
  1 35779  103.8125
  1 35783  103.7500
  1 35784  103.7500
  1 35786  103.7500
  1 35795  103.7500
  1 35799  103.7500
  1 35817  103.8125
  1 35819  103.6875
  1 35821  103.7500
  1 35834  103.7500
  1 35843  103.6250
  1 35846  103.6250
  1 35850  103.6250
  1 35856  103.7500
  1 35863  103.6875
  1 35864  103.6875
  1 35875  103.7500
  1 35876  103.6875
  1 35877  103.6875
  1 35882  103.7500
  1 35884  103.7500
  1 35886  103.6875
  1 35889  103.7500
  1 35889  103.7500
  1 35892  103.7500
  1 35892  103.7500
  1 35894  103.7500
  1 35905  103.8125
  1 35911  103.6875
  1 35914  103.7500
  1 35914  103.7500
  1 35917  103.8125
  1 35933  103.7500
  1 35942  103.7500
  1 35952  103.7500
  1 35953  103.6875
  1 35971  103.7500
  1 35973  103.8125
  1 35976  103.7500
  1 35978  103.6875
  1 35986  103.7500
  1 35987  103.7500
  1 36007  103.6875
  1 36012  103.5625
  1 36012  103.6250
  1 36014  103.6250
  1 36019  103.6875
  1 36032  103.6875
  1 36040  103.6250
  1 36041  103.6875
  1 36054  103.5625
  1 36055  103.6875
  1 36059  103.6250
  1 36068  103.7500
  1 36070  103.6875
  1 36072  103.7500
  1 36075  103.6250
  1 36076  103.6875
  1 36079  103.6875
  1 36080  103.7500
  1 36085  103.6250
  1 36088  103.6250
  1 36089  103.6875
  1 36096  103.6875
  1 36102  103.7500
  1 36105  103.6875
  1 36108  103.7500
  1 36109  103.8750
  1 36113  103.6250
  1 36113  103.6875
  1 36128  103.8750
  1 36130  103.7500
  1 36135  104.0000
  1 36142  104.0000
  1 36142  103.7500
  1 36143  104.0000
  1 36144  103.8750
  1 36144  104.0000
  1 36144  103.7500
  1 36144  103.7500
  1 36146  104.0000
  1 36150  103.7500
  1 36155  104.0000
  1 36167  104.0000
  1 36167  104.0000
  1 36168  103.8750
  1 36169  103.8750
  1 36172  103.9375
  1 36184  103.9375
  1 36186  104.0000
  1 36195  104.0625
  1 36196  104.0000
  1 36205  104.0625
  1 36209  104.0625
  1 36217  104.1875
  1 36218  104.0000
  1 36219  104.1250
  1 36227  104.1875
  1 36227  104.0000
  1 36228  104.0000
  1 36262  104.1250
  1 36275  104.1875
  1 36275  104.1250
  1 36284  104.0625
  1 36288  104.0625
  1 36295  104.0625
  1 36295  104.2500
  1 36298  104.0625
  1 36301  104.1875
  1 36301  104.1250
  1 36301  104.1875
  1 36304  104.1875
  1 36308  104.1875
  1 36312  104.1875
  1 36328  104.0000
  1 36331  104.0000
  1 36334  104.0625
  1 36346  104.0000
  1 36348  104.0000
  1 36369  104.0000
  1 36370  103.8750
  1 36373  104.0625
  1 36373  103.9375
  1 36373  103.9375
  1 36378  104.0625
  1 36384  103.7500
  1 36384  103.7500
  1 36390  103.8750
  1 36394  103.8125
  1 36396  103.8125
  1 36400  103.8750
  1 36401  103.9375
  1 36406  103.8125
  1 36412  103.8125
  1 36412  103.8125
  1 36414  103.7500
  1 36417  103.8750
  1 36422  103.8750
  1 36426  103.6875
  1 36426  103.8750
  1 36428  103.6875
  1 36428  103.8125
  1 36430  103.6875
  1 36432  103.7500
  1 36436  103.7500
  1 36442  103.7500
  1 36445  103.7500
  1 36447  103.7500
  1 36466  103.6875
  1 36467  103.7500
  1 36469  103.7500
  1 36474  103.6875
  1 36474  103.6875
  1 36481  103.7500
  1 36487  103.8125
  1 36492  103.8125
  1 36499  103.6250
  1 36506  103.6875
  1 36509  103.7500
  1 36511  103.6250
  1 36523  103.7500
  1 36530  103.6875
  1 36532  103.6875
  1 36537  103.6875
  1 36538  103.6875
  1 36538  103.6875
  1 36542  103.6875
  1 36548  103.6250
  1 36548  103.6250
  1 36553  103.6875
  1 36563  103.6250
  1 36570  103.5625
  1 36571  103.6875
  1 36576  103.5000
  1 36580  103.5000
  1 36580  103.6250
  1 36582  103.5625
  1 36582  103.5000
  1 36592  103.5625
  1 36592  103.3750
  1 36594  103.5000
  1 36594  103.5000
  1 36597  103.3750
  1 36603  103.5625
  1 36604  103.3750
  1 36611  103.3125
  1 36615  103.3750
  1 36616  103.3750
  1 36616  103.3750
  1 36621  103.3750
  1 36627  103.3125
  1 36628  103.3750
  1 36629  103.3125
  1 36631  103.3125
  1 36635  103.3125
  1 36639  103.3750
  1 36641  103.3750
  1 36650  103.3750
  1 36656  103.4375
  1 36661  103.3125
  1 36662  103.4375
  1 36663  103.4375
  1 36663  103.5000
  1 36663  103.3125
  1 36664  103.5000
  1 36669  103.3750
  1 36676  103.5000
  1 36684  103.5625
  1 36690  103.5000
  1 36695  103.3750
  1 36705  103.4375
  1 36708  103.3125
  1 36714  103.5625
  1 36717  103.5625
  1 36735  103.5625
  1 36746  103.5625
  1 36749  103.5625
  1 36749  103.5625
  1 36754  103.6250
  1 36759  103.6250
  1 36769  103.5000
  1 36771  103.6250
  1 36777  103.5000
  1 36785  103.5625
  1 36788  103.3750
  1 36796  103.3750
  1 36796  103.3750
  1 36800  103.5625
  1 36800  103.5625
  1 36801  103.3750
  1 36802  103.5000
  1 36812  103.5625
  1 36813  103.4375
  1 36814  103.5000
  1 36828  103.3750
  1 36844  103.5000
  1 36850  103.4375
  1 36853  103.4375
  1 36858  103.4375
  1 36862  103.3750
  1 36865  103.4375
  1 36866  103.5000
  1 36872  103.5000
  1 36875  103.4375
  1 36892  103.3750
  1 36892  103.3750
  1 36894  103.3750
  1 36895  103.4375
  1 36899  103.4375
  1 36901  103.5000
  1 36902  103.4375
  1 36914  103.4375
  1 36925  103.3750
  1 36928  103.3750
  1 36928  103.4375
  1 36930  103.4375
  1 36931  103.3750
  1 36941  103.4375
  1 36942  103.3125
  1 36943  103.4375
  1 36945  103.3750
  1 36945  103.3750
  1 36950  103.4375
  1 36950  103.4375
  1 36951  103.3125
  1 36953  103.4375
  1 36956  103.4375
  1 36957  103.3750
  1 36962  103.3125
  1 36973  103.4375
  1 36978  103.3125
  1 36979  103.3750
  1 36984  103.3750
  1 37004  103.4375
  1 37010  103.3125
  1 37014  103.3750
  1 37015  103.3750
  1 37034  103.4375
  1 37035  103.3125
  1 37038  103.4375
  1 37040  103.3750
  1 37040  103.4375
  1 37044  103.3750
  1 37045  103.4375
  1 37055  103.3750
  1 37061  103.3750
  1 37065  103.4375
  1 37071  103.3750
  1 37076  103.3750
  1 37088  103.3750
  1 37092  103.3750
  1 37108  103.4375
  1 37114  103.3750
  1 37114  103.3750
  1 37125  103.5000
  1 37128  103.5000
  1 37139  103.4375
  1 37142  103.4375
  1 37147  103.3750
  1 37157  103.4375
  1 37159  103.5000
  1 37170  103.5000
  1 37170  103.4375
  1 37172  103.5000
  1 37180  103.4375
  1 37181  103.5000
  1 37184  103.5000
  1 37190  103.5000
  1 37190  103.5000
  1 37196  103.4375
  1 37201  103.5000
  1 37210  103.4375
  1 37213  103.5000
  1 37219  103.5000
  1 37224  103.5000
  1 37224  103.5000
  1 37227  103.5000
  1 37230  103.3750
  1 37236  103.3750
  1 37242  103.4375
  1 37247  103.3750
  1 37252  103.5625
  1 37270  103.5625
  1 37276  103.5000
  1 37290  103.5000
  1 37290  103.5000
  1 37298  103.5000
  1 37311  103.5625
  1 37313  103.3750
  1 37314  103.4375
  1 37319  103.4375
  1 37332  103.4375
  1 37333  103.5000
  1 37334  103.5000
  1 37379  103.5000
  1 37398  103.4375
  1 37400  103.4375
  1 37401  103.4375
  1 37407  103.4375
  1 37409  103.4375
  1 37426  103.5000
  1 37429  103.5000
  1 37449  103.4375
  1 37455  103.5000
  1 37464  103.5000
  1 37473  103.3750
  1 37485  103.5000
  1 37486  103.4375
  1 37493  103.5000
  1 37495  103.5000
  1 37502  103.5000
  1 37508  103.5000
  1 37514  103.5000
  1 37523  103.5000
  1 37526  103.5000
  1 37536  103.5000
  1 37546  103.5000
  1 37550  103.5000
  1 37552  103.5000
  1 37552  103.4375
  1 37553  103.4375
  1 37554  103.3750
  1 37560  103.5625
  1 37562  103.5000
  1 37565  103.5000
  1 37567  103.5625
  1 37568  103.5000
  1 37568  103.5000
  1 37569  103.5625
  1 37572  103.5625
  1 37584  103.5000
  1 37594  103.5625
  1 37601  103.5000
  1 37621  103.5000
  1 37648  103.4375
  1 37659  103.4375
  1 37660  103.5000
  1 37668  103.5000
  1 37670  103.5000
  1 37672  103.4375
  1 37681  103.5000
  1 37687  103.4375
  1 37690  103.5000
  1 37695  103.5000
  1 37700  103.5000
  1 37706  103.4375
  1 37708  103.5000
  1 37715  103.5000
  1 37719  103.5000
  1 37721  103.4375
  1 37725  103.5000
  1 37728  103.5000
  1 37733  103.5625
  1 37757  103.5000
  1 37762  103.5000
  1 37768  103.5625
  1 37771  103.5625
  1 37782  103.5000
  1 37786  103.5000
  1 37798  103.4375
  1 37800  103.5000
  1 37809  103.5000
  1 37823  103.5000
  1 37826  103.5000
  1 37832  103.4375
  1 37839  103.4375
  1 37848  103.5000
  1 37852  103.5625
  1 37862  103.5000
  1 37868  103.5000
  1 37873  103.5000
  1 37890  103.4375
  1 37895  103.4375
  1 37902  103.5000
  1 37904  103.5000
  1 37906  103.5000
  1 37915  103.4375
  1 37926  103.5000
  1 37928  103.4375
  1 37935  103.4375
  1 37954  103.5000
  1 37954  103.4375
  1 37967  103.5000
  1 37976  103.5000
  1 37981  103.5000
  1 37996  103.5000
  1 37998  103.4375
  1 38027  103.4375
  1 38030  103.4375
  1 38035  103.4375
  1 38041  103.4375
  1 38043  103.5000
  1 38047  103.5000
  1 38060  103.4375
  1 38064  103.5000
  1 38066  103.5000
  1 38076  103.4375
  1 38077  103.5000
  1 38084  103.5000
  1 38096  103.5000
  1 38097  103.4375
  1 38113  103.4375
  1 38117  103.5000
  1 38128  103.4375
  1 38134  103.5000
  1 38137  103.5000
  1 38150  103.4375
  1 38159  103.5625
  1 38170  103.5625
  1 38173  103.5000
  1 38175  103.5625
  1 38183  103.5625
  1 38187  103.5625
  1 38193  103.5625
  1 38193  103.5625
  1 38195  103.5000
  1 38198  103.6250
  1 38204  103.6250
  1 38205  103.5000
  1 38209  103.6250
  1 38211  103.6250
  1 38211  103.5625
  1 38211  103.5625
  1 38217  103.7500
  1 38220  103.6250
  1 38220  103.5000
  1 38220  103.6875
  1 38226  103.6875
  1 38226  103.8125
  1 38229  103.6875
  1 38240  103.8125
  1 38241  103.8125
  1 38245  103.8125
  1 38247  103.6875
  1 38254  103.6250
  1 38255  103.8125
  1 38263  103.8125
  1 38269  103.8750
  1 38270  103.8750
  1 38271  103.8750
  1 38275  103.8125
  1 38276  103.8125
  1 38281  103.8750
  1 38282  103.8125
  1 38290  103.7500
  1 38296  103.7500
  1 38297  103.8125
  1 38309  103.6875
  1 38317  103.8125
  1 38325  103.8125
  1 38340  103.8125
  1 38353  103.7500
  1 38360  103.8125
  1 38364  103.8125
  1 38368  103.7500
  1 38373  103.7500
  1 38378  103.7500
  1 38380  103.8125
  1 38386  103.7500
  1 38394  103.8125
  1 38397  103.8125
  1 38400  103.8125
  1 38410  103.8750
  1 38425  103.8125
  1 38426  103.8125
  1 38430  103.8125
  1 38442  103.8125
  1 38446  103.8125
  1 38448  103.8125
  1 38459  103.8125
  1 38459  103.8125
  1 38463  103.6875
  1 38464  103.6250
  1 38464  103.7500
  1 38467  103.8125
  1 38470  103.7500
  1 38475  103.7500
  1 38482  103.6875
  1 38482  103.8125
  1 38482  103.7500
  1 38483  103.7500
  1 38486  103.6875
  1 38486  103.7500
  1 38492  103.6250
  1 38495  103.6250
  1 38506  103.8125
  1 38509  103.7500
  1 38516  103.7500
  1 38522  103.6250
  1 38533  103.6250
  1 38540  103.6250
  1 38544  103.7500
  1 38545  103.7500
  1 38549  103.6250
  1 38551  103.6250
  1 38556  103.6250
  1 38562  103.6875
  1 38571  103.6875
  1 38574  103.6875
  1 38588  103.6875
  1 38609  103.5000
  1 38613  103.6250
  1 38617  103.6250
  1 38620  103.5000
  1 38622  103.6250
  1 38626  103.5625
  1 38628  103.5625
  1 38632  103.5625
  1 38639  103.6250
  1 38640  103.6250
  1 38649  103.6875
  1 38651  103.6875
  1 38656  103.5000
  1 38660  103.5625
  1 38662  103.6875
  1 38675  103.5000
  1 38687  103.6875
  1 38689  103.6250
  1 38692  103.5625
  1 38704  103.6875
  1 38725  103.5625
  1 38726  103.8750
  1 38734  103.6250
  1 38735  103.5625
  1 38746  103.5625
  1 38757  103.5625
  1 38760  103.6250
  1 38770  103.5625
  1 38780  103.6250
  1 38790  103.6250
  1 38795  103.5625
  1 38802  103.6250
  1 38810  103.6875
  1 38821  103.6875
  1 38826  103.6250
  1 38832  103.6250
  1 38837  103.6250
  1 38841  103.6875
  1 38851  103.6875
  1 38863  103.6250
  1 38864  103.6875
  1 38869  103.6250
  1 38880  103.6875
  1 38881  103.6875
  1 38886  103.6875
  1 38890  103.6875
  1 38892  103.7500
  1 38905  103.8125
  1 38923  103.7500
  1 38925  103.7500
  1 38928  103.6875
  1 38928  103.6250
  1 38928  103.6250
  1 38932  103.7500
  1 38951  103.6250
  1 38955  103.7500
  1 38972  103.7500
  1 38974  103.7500
  1 38986  103.6875
  1 38990  103.6875
  1 38991  103.6875
  1 39007  103.7500
  1 39007  103.6250
  1 39023  103.6875
  1 39026  103.6250
  1 39037  103.6250
  1 39043  103.6250
  1 39049  103.6250
  1 39055  103.6875
  1 39055  103.6875
  1 39064  103.7500
  1 39065  103.6250
  1 39071  103.6250
  1 39090  103.6875
  1 39100  103.6875
  1 39108  103.6250
  1 39113  103.6250
  1 39124  103.6875
  1 39126  103.6250
  1 39130  103.6875
  1 39131  103.6250
  1 39150  103.6875
  1 39163  103.6875
  1 39169  103.6250
  1 39181  103.6250
  1 39182  103.6250
  1 39191  103.6875
  1 39193  103.6875
  1 39199  103.6875
  1 39204  103.7500
  1 39207  103.6875
  1 39214  103.6875
  1 39214  103.7500
  1 39228  103.6875
  1 39242  103.7500
  1 39246  103.6875
  1 39254  103.6875
  1 39255  103.7500
  1 39256  103.7500
  1 39261  103.6875
  1 39269  103.6250
  1 39274  103.7500
  1 39281  103.6875
  1 39284  103.6250
  1 39287  103.6875
  1 39290  103.6875
  1 39294  103.6875
  1 39297  103.6875
  1 39299  103.7500
  1 39308  103.6875
  1 39311  103.6875
  1 39320  103.7500
  1 39321  103.6875
  1 39323  103.6875
  1 39334  103.7500
  1 39342  103.7500
  1 39360  103.6875
  1 39365  103.7500
  1 39375  103.6875
  1 39379  103.6875
  1 39392  103.7500
  1 39392  103.6875
  1 39394  103.6875
  1 39408  103.7500
  1 39411  103.6875
  1 39417  103.7500
  1 39417  103.7500
  1 39421  103.8125
  1 39432  103.8125
  1 39434  103.7500
  1 39436  103.6875
  1 39437  103.6875
  1 39443  103.7500
  1 39449  103.6875
  1 39457  103.7500
  1 39457  103.6875
  1 39464  103.7500
  1 39472  103.7500
  1 39473  103.7500
  1 39484  103.6875
  1 39485  103.7500
  1 39491  103.7500
  1 39494  103.7500
  1 39506  103.7500
  1 39525  103.6875
  1 39526  103.7500
  1 39550  103.6875
  1 39564  103.7500
  1 39568  103.6875
  1 39574  103.7500
  1 39584  103.7500
  1 39584  103.6875
  1 39592  103.6875
  1 39604  103.6875
  1 39609  103.7500
  1 39609  103.7500
  1 39616  103.7500
  1 39636  103.7500
  1 39644  103.8125
  1 39648  103.7500
  1 39648  103.8125
  1 39650  103.7500
  1 39654  103.7500
  1 39657  103.7500
  1 39661  103.8125
  1 39666  103.7500
  1 39668  103.7500
  1 39674  103.7500
  1 39676  103.7500
  1 39677  103.7500
  1 39678  103.6875
  1 39678  103.6875
  1 39697  103.6875
  1 39698  103.6875
  1 39704  103.6875
  1 39704  103.6875
  1 39711  103.6875
  1 39718  103.7500
  1 39732  103.7500
  1 39735  103.7500
  1 39735  103.7500
  1 39738  103.7500
  1 39747  103.7500
  1 39757  103.8125
  1 39757  103.8125
  1 39765  103.8125
  1 39766  103.6875
  1 39768  103.7500
